id,title,company,city,remote,published_at,skills,url,requirements,conditions,employment,salary_to,currency,salary_from,remote_work,experience_years,requirements_techs,conditions_techs,all_techs,salary_estimated,salary_rub,salary_category,experience_category,seniority_level,job_function,skills_count,city_original,employment_original
1000157469,Python Developer (NTA),Лаборатория Касперского,,True,2025-05-02 11:01:13+03:00,"Бэкенд разработчик, асинхронным, Python, linux на продвинутом уровне",https://career.habr.com/vacancies/1000157469,Обязанности: Разработка программного обеспечения на языкe Python; Участие в разработке и ревью архитектуры; Участие в анализе требований; Написание unit-тестов; Проведение Code Review. Требования: Опыт разработки на языке Python от 3 лет; Опыт разработки микросервисов; Опыт работы с Linux на продвинутом уровне; Опыт работы с асинхронным / многопоточным кодом; Понимание принципов ООП; Опыт проведения код ревью.,"Что мы предлагаем: стать частью сплоченной команды настоящих профессионалов своего дела; развивать вместе сложный продукт, построенный на современных технологиях; решать технически сложные задачи, проводить исследования, осваивать новые области.",Удаленная работа,,,,True,,"linux, linux на продвинутом уровне, python",,"linux, python, linux на продвинутом уровне",,,,,Middle,Software Developer,4,,Можно удаленно
1000142736,Application Security Engineer (безопасность приложений),ПСБ цифровая лаборатория,Москва,False,2025-05-02 10:50:32+03:00,"языков, Linux, Python, C++, windows и linux, Инженер по безопасности",https://career.habr.com/vacancies/1000142736,"Понимание архитектуры построения современной web-системы (клиент - сервер приложений - сервер базы данных) Практический опыт разработки ПО Общее знание языков (Java и/или С#), общее знания языка SQL (Standart Query Languаge)- написание запросов в базу данных Понимание сетевой модели OSI, опыт работы в Unix системах Готовность работать с документами (Бизнес требования, Технические задания, Схемы) Готовность к изучению новых языков программирования и прочих ИТ технологий Приветствуется опыт проектной деятельности, проведение Pentest, знание Windows и Linux - уровень администратора,понимание PKI инфраструктуры","График работы: 9.00-18.00, сокращенный рабочий день по пятницам до 16.45 Гибридный или удаленный формат работы после прохождения онбординга Официальное оформление в соответствии с ТК РФ Конкурентный уровень дохода: оклад + премии Медицинская страховка, страховка для выезжающих заграницу Доплата к отпуску и больничному листу Дополнительные льготы при заключении брака и рождении детей Социальная поддержка при сложных жизненных ситуациях Льготное кредитование для сотрудников Обучение в корпоративном университете банка Корпоративная библиотека Реферальная программа для сотрудников: приведи друга в ИТ и получи до 300 000 рублей",Полный рабочий день,,,,False,,"linux, java, unix, sql",,"linux, java, unix, sql",,,,,,IT Security,6,Москва,Полный рабочий день
1000137820,Fullstack Developer,FireChat.AI,,True,2025-05-02 03:43:56+03:00,"Фулстек разработчик, Старший (Senior), Python, Node.js, Next.js, Django, MongoDB, Linux, SQL, React",https://career.habr.com/vacancies/1000137820,"Role Responsibilities: Architectural Design and Planning : Architect the foundational structure of the web platform to ensure scalability, performance, and security, facilitating seamless AI integration and future growth. Web Development and User Interface : Focus on developing and maintaining our web platform, ensuring it's user-friendly, efficient, and seamlessly integrated with our AI functionalities. Performance Optimization : Your role involves optimizing the web platform for speed and efficiency. You'll ensure that the integration of AI components does not compromise the user experience, maintaining the responsiveness and reliability of our web interface. Database Management: Handle database functions, ensuring data integrity and security. AI Integration: Collaborate with AI specialists to integrate and optimize chatbot functionalities within the website. Cross-Functional Collaboration : While our LLM Engineer develop the AI agent, you'll be responsible for implementing these agents into a fully functional web application. Quality Assurance: Test the website and chatbot for functionality, usability, and reliability. Technical Skills: Proficiency in front-end languages (e.g., HTML, CSS, JavaScript) and frameworks (e.g., React, Angular). Expertise in back-end languages (e.g., Python, Java, Node.js) and frameworks (e.g., Django, Flask, Express). Experience with AI and machine learning technologies. Familiarity with database technology (e.g., MySQL, MongoDB). Knowledge of version control tools (e.g., Git) and DevOps practices.","Fully Remote Opportunity: Perfect for candidates in Visa/Mastercard-supported locations, flexible working hours with required availability for meetings during PST mornings and/or evenings.",Полный рабочий день,500000.0,RUB,250000.0,True,,"mongodb, java, django, javascript, git, machine learning, python, js, react, ai, devops, flask, node, angular",,"mongodb, java, git, javascript, django, machine learning, python, js, react, ai, devops, flask, node, angular",375000.0,375000.0,300K-500K,,,Fullstack Developer,10,,Полный рабочий день
1000141936,Senior Data Scientist в команду антифрода,Газпромбанк,Москва,True,2025-05-01 23:27:26+03:00,"Ученый по данным, Старший (Senior), Python, TensorFlow, Машинное обучение, PyTorch, SQL",https://career.habr.com/vacancies/1000141936,"Чем ты будешь заниматься? Разрабатывать и внедрять моделей машинного обучения в проектах по борьбе с мошенничеством; Разрабатывать модели детектирования фрода: классификации, кластеризации, поиска аномалий; Рассчитывать экономический эффект от внедрения моделей; Готовить аналитические материалы, отчеты о разработке моделей; Принимать участие в подготовке и согласовании проектной документации на разработку; Проводить анализ различных источников данных, заниматься генерацией признаков для построения модели; Проверять гипотезы, проводить A/B тестирования; Заниматься комплексным анализом данных для выявления закономерностей и тенденций; Изучать новые технологии. Мы ждем, что вы: Строили рисковые модели; Имеете практический опыт полного цикла решения ML задачи: предобработка данных, выбор алгоритмов и тюнинг их параметров, оценка качества моделей, визуализация; Имеете степень бакалавра или магистра в области компьютерных наук, науки о данных, математики, статистики или смежных областях; Работаете в области анализа данных и машинного обучения от 2 лет; Программируете на Python, R или подобных языках; Знаете SQL на уверенном уровне (вложенные запросы, оконные функции). Будет плюсом, если вы: Знаете и понимаете метрики, необходимые для оценки качества моделей; Работали с фреймворками PyTorch / TensorFlow; Работали с Linux, bash, системами контроля версий.",Достойный уровень вознаграждения; ДМС со стоматологией с первого месяца работы; Удаленная работа или гибрид в Москве; Отпуск 33 дня + материальная помощь к отпуску; Полное соблюдение ТК РФ.,Санкт-Петербург,,,,True,,"tensorflow, sql, linux, python, pytorch, r, bash, ml",,"tensorflow, sql, linux, python, pytorch, r, bash, ml",,,,,Senior,Data Scientist,7,Москва,Санкт-Петербург
1000152686,Стажёр-разработчик (Android),Яндекс,Ташкент,False,2025-05-01 18:27:48+03:00,"Разработчик мобильных приложений, Стажёр (Intern), C++, Python, Kotlin, Разработка под Android, Разработка мобильных приложений, Android studio",https://career.habr.com/vacancies/1000152686,"Мы ждём, что вы: — Знаете классические алгоритмы и структуры данных — Понимаете принципы работы с базами данных и организации клиент-серверных приложений — Разрабатывали приложения для Android — Владеете Kotlin или Java — Знакомы с Android SDK — Знаете узбекский, а также русский или английский языки Классно, если вы: — Работали в команде — Ведёте свои проекты на GitHub — Знаете C, C++ или Python","Что вас ждёт: — Оплачиваемая стажировка — Гибкий график: 20, 30 или 40 часов в неделю — Официальное оформление на стажировку или практику от вуза — Доступ к внутренним ресурсам и корпоративным возможностям Yandex — Реальные задачи: поиск решений для сервисов, которые действительно полезны многим — Наставник, который помогает расти и поддерживает — Экспертная и талантливая команда, у которой можно многому научиться — Комфортный хаб Yandex в Ташкенте со всем необходимым для работы — Возможность перейти в штат сразу после стажировки или позднее, воспользовавшись отложенным офером",Неполный рабочий день,,,,False,,"java, kotlin, python",,"java, kotlin, python",,,,,Junior,Software Developer,8,Ташкент,Неполный рабочий день
1000156221,Ведущий разработчик R&D,Cloud.ru,,True,2025-05-01 17:27:04+03:00,"Ведущий (Lead), Python, AWK, C++ builder, Проведение исследований, и опыт разработки на одном или нескольких языков программирования, Инженер встраиваемых систем, Golang",https://career.habr.com/vacancies/1000156221,"Наличие экспертных знаний в одной из вышеперечисленных областей; Хорошее знание и опыт разработки на одном или нескольких языков программирования (C, C++, Java, Go, Python, Rust, sh, awk 😊 ); Опыт самостоятельного проведения исследований; Умение доносить свои мысли до собеседника; Наличие статей, научных публикаций, патентов по облачным и смежным технологиям является плюсом; Наличие научных степеней – приветствуется;",Подготовка аналитических обзоров на основе академических и коммерческих публикаций; Выявление трендов в развитии технологий; Формулирование гипотез и их проверка; Написание статей и подготовка патентов; Работа с продуктовыми командами по внедрению результатов исследований.,Полный рабочий день,,,,True,,"java, go, python",,"java, go, python",,,,,Senior,Software Developer,8,,Полный рабочий день
1000156185,"Middle Fullstaсk (Python/JS) Developer [iOSS CM.DataSafe, МТС Веб Сервисы]",МТС,,True,2025-05-01 16:58:19+03:00,"Python, sql, JavaScript, Фулстек разработчик, и умение использовать базовые библиотеки pandas, Oracle DBA, python 3, Git, javascript, Средний (Middle), SQL, numpy",https://career.habr.com/vacancies/1000156185,"знание Python 3.7+ и принципов ООП; знание и умение использовать базовые библиотеки Pandas, NumPy; опыт работы Django, ORM для разработки серверной части приложения; знание JavaScript; написание тестов для обеспечения качества кода и функциональности системы. Будет плюсом: знание SQL; опыт разработки на ExtJS; понимание CI/CD процессов (Docker, Kubernetes).","МЫ ПРЕДЛАГАЕМ: Собственную платформу MTS Ocean для получения ИТ-ресурсов, а это значит, что деплой, мониторинг, observability — не будут для тебя проблемой, ты сможешь сосредоточиться на фичах; Профессиональные гильдии инженеров, где мы поддерживаем друг друга и помогаем стать лучше; Внутреннюю площадку TechTalks для обмена опытом, дискуссий, развития навыков самопрезентации; Участие во внешних IT конференциях. Мы выступаем на HighLoad++, DataFest, Mobius, Test Driven Conf, Joker, DevOps, Матемаркетинг и даже проводим собственную конференцию по архитектуре Hello, conference!; Полезные курсы и вебинары в корпоративном университете и электронную библиотеку. А ЕЩЕ: ДМС с первого месяца работы, включая стоматологию; Страхование от несчастных случаев с 1 месяца работы. Материальную помощь в сложных жизненных ситуациях; Отпуск 28 календарных дней; Прием врачей общей практики и массаж в офисе; Мобильная связь за счет компании и льготные тарифы для близких; Подписка на онлайн-кинотеатр KION, сервис МТС Музыка, книжный сервис Строки от МТС, безлимитные мессенджеры и соцсети.",Полный рабочий день,,,,True,,"docker, sql, django, javascript, numpy, python, kubernetes, python 3, и умение использовать базовые библиотеки pandas, ci/cd, pandas",devops,"docker, sql, django, javascript, numpy, python, kubernetes, python 3, devops, и умение использовать базовые библиотеки pandas, ci/cd, pandas",,,,,Middle,Software Developer,12,,Полный рабочий день
1000157634,Full Stack developer (React),MVP Lab,,True,2025-05-01 16:42:07+03:00,"Node.js, Next.js, Python, Redux, триггеров, React, оптимизации запросов, PHP, Google Firebase, JavaScript, Фулстек разработчик, функций, google firebase или supabase, Средний (Middle), javascript и typescript",https://career.habr.com/vacancies/1000157634,"Опыт работы от 4 лет с React.js; Node.js, Next.js; Отличное знание JavaScript и TypeScript; Опыт работы с Google Firebase или Supabase; Опыт создания backend-решений на любом стеке; Понимаешь принципы REST API и WebSockets; Знаешь, как работать с PostgreSQL (желательно знание триггеров, функций, оптимизации запросов); Умеешь разворачивать проекты на сервере, работаешь с Docker; Опыт CI/CD (например, GitHub Actions); Умеешь писать чистый, поддерживаемый код, разбираться в чужом коде (его много); Развитые коммуникативные навыки. 🚀 Чем предстоит заниматься Развитие существующих продуктов с активной пользовательской базой; Разработка новых проектов с 0, включая работу с AI моделями; Помогать улучшать архитектуру, предлагать решения; Поиск и изучение новых подходов и решений для ускорения процесса разработки или повышения качества и стабильности работы продукта. 👨🏻‍💻 Что дальше Откликайся на вакансию и напиши нам, чем тебя заинтересовала вакансия. Пригласим тебя на небольшое онлайн-интервью в zoom. Если мы с тобой решим, что нам интересно работать вместе, то предложим тебе выполнить тестовое, в качестве последнего шага.",Возможность на 100% удаленной работы; Уютная команда крутых спецаилистов; Оплата по договору за отработанные часы; Work-life balance на максималках.,Полный рабочий день,200000.0,RUB,150000.0,True,4.0,"rest api, docker, google firebase или supabase, функций, javascript, backend, javascript и typescript, js, react, ai, триггеров, оптимизации запросов, postgresql, node, ci/cd, typescript",,"rest api, docker, google firebase или supabase, функций, javascript, backend, javascript и typescript, js, react, ai, триггеров, оптимизации запросов, postgresql, node, ci/cd, typescript",175000.0,175000.0,100K-200K,Middle (3-4 года),Middle,Software Developer,15,,Полный рабочий день
1000135796,Data Analyst,Clickavia,,True,2025-05-01 16:34:58+03:00,"поиска неочевидных взаимосвязей, Python, sql, Аналитик по данным, clickhouse, поиска точек роста на реальных данных, bi системами, SQL, Младший (Junior)",https://career.habr.com/vacancies/1000135796,"Обязанности: • Разработка и поддержка дашбордов для отслеживания ключевых показателей компании - Ad hoc аналитика для поддержки текущих инициатив и операционных решений команды • Исследование потенциальных точек роста и возможностей для оптимизации процессов (user flow, коммерческие показатели, операционные процессы) - Активное взаимодействие с командой в области проведения экспериментов, настройки мониторинга по отклонениям и аномалиям и оценке продуктовых фич - Сбор и обработка данных из различных источников для подготовки отчетов и аналитических материалов Требования: - Отличное знание SQL (оконные функции, агрегации, оптимизация) и понимание того, как устроены БД. Отдельно приветствуется опыт работы с Clickhouse - Базовый опыт с Python на уровне pandas, numpy, requests для более сложных задач по аналитике - Понимание основ анализа данных и статистики. Умение презентовать результаты собственного анализа для широкого круга лиц - Опыт работы с BI системами. Отдельный плюс - работа с Superset, Metabase - Навыки поиска неочевидных взаимосвязей, поиска точек роста на реальных данных - Отличные коммуникативные навыки - Желание развивать в области аналитики, ML Будет плюсом: - Базовое знакомство с машинным обучением - Пет проекты на Python","Что мы предлагаем: - Интересные задачи, которые влияют на результаты компании - Возможность развиваться в области ML - Отсутствие бюрократии и кучи time consuming ритуалов -Удаленная работа с гибким графиком и возможностью совмещения часовых зон. -Участие в амбициозном проекте, направленном на изменение рынка онлайн-бронирования. -Поддержка и менторство со стороны более опытных коллег.",Полный рабочий день,100000.0,RUB,80000.0,True,,"sql, bi системами, numpy, python, clickhouse, ml, pandas",ml,"sql, bi системами, numpy, python, clickhouse, ml, pandas",90000.0,90000.0,до 100K,,,Data Analyst,9,,Полный рабочий день
1000124477,Senior Python Developer,Clickavia,,True,2025-05-01 16:34:58+03:00,"высоконагруженными проектами опыт использования postgresql, Python, Tornado Web Server, Redis, Бэкенд разработчик, Старший (Senior), Asyncio, Docker, docker попадание в наш стек, принципов работы и особенностей протокола http уровень уверенного пользователя linux, git, MongoDB",https://career.habr.com/vacancies/1000124477,"Чем предстоит заниматься Развивать ядро системы поиска перелётов и вспомогательные сервисы Разрабатывать и поддерживать интеграции с партнёрами Анализировать и оптимизировать производительность и потребление ресурсов Настраивать сторонние компоненты (БД, системы метрик и т.п.) Участвовать в код-ревью Что мы хотим от успешного кандидата Практический опыт проектирования и разработки компонентов сервис-ориентированной архитектуры Прагматичный подход к разработке, самодисциплина, умение работать в команде Сильный опыт/скилл Python 3 в функциональной парадигме Понимание сложности алгоритмов и принципов написания эффективного кода, с учетом особенностей CPython Твердое знание принципов работы и особенностей протокола HTTP Уровень уверенного пользователя Linux, Git, Docker Попадание в наш стек (asyncio, Tornado, Redis, MongoDB) Английский язык на уровне чтения документации и переписки с техподдержкой иностранных партнеров Необязательно, но выделит тебя Опыт использования Kubernetes в bare-metal окружении Опыт работы с высоконагруженными проектами Опыт использования PostgreSQL","У нас нет сложных процессов и бюрократии, менеджеров среднего звена, жестких рабочих часов и обязательного офиса. В нашей команде люди сами определяют свою загрузку и несут ответственность за свои коммиты. Возможно поэтому средний срок работы инженеров у нас больше 5 лет;",Полный рабочий день,4500.0,USD,3000.0,True,,"docker, mongodb, git, linux, python, kubernetes, postgresql, redis, высоконагруженными проектами опыт использования postgresql",,"docker, mongodb, git, linux, python, kubernetes, postgresql, redis, высоконагруженными проектами опыт использования postgresql",3750.0,346875.0,300K-500K,,Senior,Software Developer,12,,Полный рабочий день
1000157486,Middle/Senior Data Analyst / F&R,Магнит,Москва,True,2025-05-01 16:31:42+03:00,"Анализ данных, Python, Аналитик по данным, Tableau, статистики и опыт бизнес, PowerBI, принципов ml и работы моделей, BI, Средний (Middle), SQL, Математическая статистика",https://career.habr.com/vacancies/1000157486,"— от 3 лет в аналитике данных — уверенный SQL, Excel (сводные, функции), BI-инструменты — знание статистики и опыт бизнес-анализа — опыт наставничества Плюсом будет: — знание принципов ML и работы моделей — опыт с Python, Pyspark, Hive, Airflow, Hadoop — понимание архитектуры данных и системного анализа","— официальное оформление в аккредитованной IT-компании — формат работы на выбор: удалёнка, гибрид или офис (Москва/СПБ/Краснодар/Иннополис) — прозрачные процессы, минимум бюрократии — обучение за счёт компании, участие в конференциях — ДМС со стоматологией + льготы для семьи — корпоративные скидки и бонусы от партнёров",Санкт-Петербург,,,,True,,"excel, sql, python, airflow, ml, hadoop",,"excel, sql, python, airflow, ml, hadoop",,,,,Middle,Data Analyst,11,Москва,Санкт-Петербург
1000156807,Product Analyst,Marfatech,,True,2025-05-01 16:29:13+03:00,"Python, sql, Старший (Senior), Продуктовый аналитик, SQL, платежками",https://career.habr.com/vacancies/1000156807,"Уверенное владение SQL (Snowflake, Clickhouse, MySQL) и опытом анализа данных в Python (Jupyter Notebook); Практический опыт проведения A/B-тестов, умение статистически корректно и на понятном для менеджеров языке интерпретировать результаты; Способность находить узкие места, точки роста. А также генерировать и самостоятельно проверять гипотезы, быть проактивным и вовлеченным в развитие продукта; Понимание ключевых продуктовых метрик (конверсия, скорость обработки, retention, реферальные программа, LTV); Способность эффективно коммуницировать с разными менеджерами / аналитиками / стейкхолдерами и предлагать решения, основанные на данных и опыта. Будет плюсом: Опыт работы с платежками (финтех).","Удаленный формат работы или современный комфортный офис рядом со ст.м. Динамо; Трудоустройство в аккредитованной белой IT-компании (предоставление всех IT-льгот); Достойный уровень заработной платы; Демократичную среду с возможностью предлагать и реализовывать свои идеи по улучшению сервиса и функциональности; Работу над сложными сервисами со множеством инженерных вызовов; Возможность карьерного роста; Возможность профессионального развития (обучение, конференции, литература, сильная команда высокого класса с большим опытом); Открытая и свободная friendly среда - у нас ты сможешь сам задавать тренды, а не следовать им; Кухня с завтраками, разнообразием фруктов, снеков и газировки; Разнообразные корпоративные и спортивные мероприятия; 50 % корпоративная скидка на изучение английского языка.",Полный рабочий день,,,,True,,"clickhouse, sql, python",,"clickhouse, sql, python",,,,,,Analyst,6,,Полный рабочий день
1000156173,Разработчик в инфраструктуру Yandex Cloud,Яндекс,Москва,True,2025-05-01 15:27:27+03:00,"Бэкенд разработчик, Старший (Senior), Python, Golang, C++, Алгоритмы и структуры данных",https://career.habr.com/vacancies/1000156173,"Мы ждем, что вы Уверенно владеете Python или Go, занимались продуктовой разработкой Готовы погрузиться в особенности доменной области Работали с контейнерами и Kubernetes","Удобный график работы; Красивые и технологичные офисы с зонами для работы и отдыха, спортзалами, йога-классами, массажными кабинетами и не только Расширенная медицинская страховка:",Санкт-Петербург,490000.0,RUB,300000.0,True,,"go, kubernetes, python",,"go, kubernetes, python",395000.0,395000.0,300K-500K,,,Software Developer,6,Москва,Санкт-Петербург
1000156800,Администратор баз данных Greenplum (ArenadataDB),Контур,Москва,True,2025-05-01 15:09:03+03:00,"flink, системами мониторинга, Администратор баз данных, map reduce, snowflake, проектирования решений для бизнес, presto, Старший (Senior), tez, типов данных и особенностей их работы, большими данными hadoop, Greenplum, PostgreSQL, автоматизации процессов, OLAP, Linux, yarn7 задачи развертывать и обеспечивать стабильную работу аналитических кластеров greenplum, Администрирование баз данных, hdfs, Bash, Ansible, Grafana, Python, hive, TeamCity, spark, системой резервного копирования greenplum, ос linux",https://career.habr.com/vacancies/1000156800,"Опыт проектирования и сопровождения отказоустойчивых кластеров на базе Greenplum/ArenadataDB от года. Навыки проектирования решений для бизнес-аналитики. Понимание основ реляционных баз данных, построения и оптимизации индексов, знание типов данных и особенностей их работы.Опыт оптимизации SQL-запросов. Опыт работы с системой резервного копирования Greenplum. Опыт работы с ОС Linux (CentOS, Ubuntu, AlmaLinux). Навыки автоматизации процессов (Ansible, скрипты на bash, Python и других языках). Опыт работы с системами мониторинга (Zabbix, Graphite и др.). Будет плюсом Опыт работы в системе контроля версий Git. Опыт работы с большими данными Hadoop, Spark, Hive, Flink, Presto, Snowflake, Map Reduce, Tez, HDFS, YARN7 Задачи Развертывать и обеспечивать стабильную работу аналитических кластеров Greenplum. Проводить анализ производительности кластеров, выявлять узкие места, оптимизировать запросы. Настраивать и поддерживать систему всестороннего мониторинга для Greenplum и компонентов технологического стека. Содействовать командам в планировании и оценке потребностей в оборудовании для поддержки кластеров баз данных. Систематизировать экспертизу по сопровождению Greenplum, обмениваться опытом внутри команды и превращать накопленные знания в сервис. Поддерживать контакт с разработчиками для обмена обратной связью и разбора проблемных ситуаций.","Уровень дохода , который зависит от ваших технических знаний и навыков. Раз в год мы пересматриваем зарплаты в зависимости от вашего роста в качестве инженера. Если вы прокачиваетесь быстрее, готовы обсуждать изменения грейда и дохода чаще. Гибкий рабочий график. Нам важна выполненная задача, а не работа с 9:00 до 18:00. Пространство для инжиниринга и творчества. Хотите сделать статью на Хабре — у нас есть корпоративный блог, а с текстом статьи смогут помочь наши деврелы. Хотите выступить на конференциях — поможем попасть и подготовиться. Еще сами делаем конференции и митапы: от вас инициатива и выступление, от нас — общая организация ивента и площадка. Проекты в опенсорсе у нас тоже есть. Движухи на уровне всей компании. Техническая конференция всех программистов — Конфур, летучки и обмен опытом между командами, общие праздники. Комфортный офис, удаленку или гибридный формат. Для нас не принципиально, откуда работает команда — из дома или из офиса. Но если вам по душе приходить куда-то для работы — обеспечим комфортом, зонами отдыха, кухней с полезным перекусом, библиотеками с профессиональной литературой. Мы всегда на «ты». Максимум горизонтальных связей в коллективе, чтобы быстрее договариваться и решать рабочие задачи. А еще у нас есть инженерный совет, который придумывает и реализует проекты для улучшения жизни инженеров в компании, и в него можно попасть.",Санкт-Петербург,,,,True,,"системой резервного копирования greenplum, hdfs, sql, hive, linux, git, tez, python, flink, snowflake, yarn7 задачи развертывать и обеспечивать стабильную работу аналитических кластеров greenplum, map reduce, типов данных и особенностей их работы, presto, bash, большими данными hadoop, spark, hadoop",,"системой резервного копирования greenplum, hdfs, sql, hive, linux, git, tez, python, flink, yarn7 задачи развертывать и обеспечивать стабильную работу аналитических кластеров greenplum, spark, map reduce, типов данных и особенностей их работы, presto, snowflake, большими данными hadoop, bash, hadoop",,,,,,Database Administrator,28,Москва,Санкт-Петербург
1000156172,Разработчик в буткемп Core Infrastructure,Яндекс,Москва,True,2025-05-01 14:55:31+03:00,"Бэкенд разработчик, Старший (Senior), Python, C++, Golang, Алгоритмы и структуры данных",https://career.habr.com/vacancies/1000156172,"Мы ждём, что вы уверенно пишете на С++, Go или Python; привыкли отвечать за разрабатываемые сервисы; следуете «правилу бойскаута»: оставляете после себя всё лучше, чем было; принимаете и даёте конструктивную обратную связь, хотите развиваться сами и помогать в этом коллегам; пишете надёжный, высокопроизводительный код с документацией и тестами; знаете классические алгоритмы и структуры данных; работали с SQL. Будет плюсом, если вы строили высоконагруженные системы; работали с видео, сетью или большими объёмами данных;","Удобный график работы; Красивые и технологичные офисы с зонами для работы и отдыха, спортзалами, йога-классами, массажными кабинетами и не только Расширенная медицинская страховка:",Санкт-Петербург,490000.0,RUB,300000.0,True,,"go, sql, python",,"go, sql, python",395000.0,395000.0,300K-500K,,,Software Developer,6,Москва,Санкт-Петербург
1000147914,Python разработчик,Bell Integrator,Москва,True,2025-05-01 13:27:37+03:00,"инструментами командной разработки, Python, базовыми архитектурными паттернами, работы с платформами контейнеризации приложений, linux, Бэкенд разработчик, Старший (Senior), и умение работать с брокерами сообщений",https://career.habr.com/vacancies/1000147914,"Опыт разработки Backend приложений (Python 3.>) от 5 лет Senior Уверенное владение базовыми архитектурными паттернами; Понимание асинхронной парадигмы программирования; Желание придерживаться Best practices (KISS,DRY, etc.), использование PEP8, типизации данных; Практические навыки работы с платформами контейнеризации приложений; Навык владения любой системой оркестрации контейнеров, плюсом если это Kubernetes; Опыт построения архитектур сложных систем; Умение оценивать задачи; Опыт разработки интеграционных решений; Опыт разработки приложений с микросервисной архитектурой; Опыт работы с инструментами командной разработки: Git, Jira, Confluence; Опыт работы с Linux (Bash); Знание и умение работать с брокерами сообщений (RedHat JBOSS AMQ\ ActiveMQ Artemis, IBM WebSphere MQ , etc). Обязанности: Участие в развитии десктопного приложения AMQPUtil; Проектирование и разработка платформы для оптимизации и ускорения написание интеграционных приложений на шине RHAMQ Framework AMQ; Написание технической документации по работе API сервисов; Разработка сервисов по согласованной архитектуре; Разработка юнит-тестов; Внедрение новых технологий, инструментов и методов разработки; Коммуникация с командой, поиск и решение проблем, участие в брейнштормах.","Возможность профессионального и карьерного роста в компании, возможность поучаствовать в разных проектах; Опыт работы в распределенной команде профессионалов; Уровень заработной платы обсуждается индивидуально; Возможность работать удаленно на территории РФ.",Санкт-Петербург,,,,True,3.0,"работы с платформами контейнеризации приложений, linux, git, backend, python, kubernetes, bash",,"работы с платформами контейнеризации приложений, linux, git, backend, python, kubernetes, bash",,,,Middle (3-4 года),Middle,Software Developer,8,Москва,Санкт-Петербург
